book_id,canonical_title,source_group,PC1,PC2,PC3
BOOK00220,Transformational leadership in East Africa,Open Library only,-1.6087672224188831,0.04839183565047309,-0.37186180354542353
BOOK00222,Transforming leadership,Open Library only,-1.7172029388984198,-0.38053239263462535,-0.5541462178777999
BOOK00224,Action Inquiry,Open Library only,-1.5831888847782638,0.3223997436276248,-0.0756159571540833
BOOK00226,Transformational leadership,Open Library only,-2.1116883244356224,-0.5870305025852559,-0.276050210026446
BOOK00228,Transformative Leadership,Open Library only,-2.2995660098707678,-1.0062270611795854,0.0766400471046006
BOOK00229,Transformational leadership,Open Library only,-1.7150576551836487,0.2979400100027733,-1.0206185306364333
BOOK00234,Servant leadership,Open Library only,0.838447862249386,0.7693414309094104,-1.0840269787365395
BOOK00235,The case for servant leadership,Open Library only,-0.1525302636147469,-0.6900509205724052,-0.16327721131092432
BOOK00236,The power of servant-leadership,Open Library only,-0.7441897971436996,0.5747396085695167,0.050455820722266766
BOOK00238,Servant leadership,Open Library only,-1.3135930353018894,-0.03187510360817234,-0.34370550808955125
BOOK00239,Scrum Mastery,Open Library only,-1.023323822480996,0.08422426344624902,0.9017401568939917
BOOK00240,Servant-leadership across cultures,Open Library only,-1.483296304260193,-0.23331798559257494,-0.14677184767068666
BOOK00241,Seven pillars of servant leadership,Open Library only,-1.225099951466077,-0.6792098831425817,-0.5942891517658927
BOOK00242,Servant leadership,Open Library only,-1.7172029388984198,-0.38053239263462535,-0.5541462178777999
BOOK00243,Reflections on leadership,Open Library only,-0.5347247154048473,-0.2217894288537042,-1.1908167723693528
BOOK00244,Strength in servant leadership,Open Library only,-1.2788216728830804,0.5975929107521436,-1.3770901511835754
BOOK00245,Servant leadership,Open Library only,-1.070068689066252,1.0633668647458432,-1.7689682146625159
BOOK00246,Servant leadership,Open Library only,-1.8620315421179632,-0.4240720826267476,-0.47420119756593104
BOOK00247,Handbook for secular Franciscan servant leadership,Open Library only,-1.5084499550815915,0.08524156135907417,-0.9460242813567405
BOOK00248,Focus on Leadership,Open Library only,-1.3752826992239702,0.3922033727873931,-0.19539133199778025
BOOK00249,Servant Leadership in Action,Open Library only,-1.854205509510872,-0.5644149813543925,0.2087051441970611
BOOK00250,Servant Leadership,Open Library only,-2.1951895179623535,-0.7733400841827357,-0.11929898463486976
BOOK00251,Servant leadership,Open Library only,-1.819434147092063,0.06505303300592355,-0.8246794988969629
BOOK00252,Servant leadership,Open Library only,-2.028187130908891,-0.400720920987776,-0.43280143541802224
BOOK00254,Servant Leadership for Slow Learners,Open Library only,-1.6950291550645005,-0.051452919431787966,-0.7877036483490836
BOOK00255,Robert K. Greenleaf,Open Library only,-1.2660037499669081,-0.37639434910739034,-0.7880162277053483
BOOK00256,The Servant Leadership Training Course,Open Library only,-1.7785303485912318,-0.23776250102926777,-0.6309524229575073
BOOK00257,The Model of Servant-Leadership,Open Library only,-1.414977445232998,0.8096806468663078,-0.8863414777439579
BOOK00259,Leader As Servant Leadership Model,Open Library only,-2.0829869934468483,-0.6807960059135307,0.3676683253886521
