edition_id,book_id,scrape_id,isbn_source,isbn_normalized,isbn_13,isbn_status,publisher,publication_date,publication_year,format,page_count,edition_note,cover_url,external_book_url,source_metadata_conflict
EDITION00001,BOOK00951,306,9708891880115,9708891880115,9708891880115,Invalid prefix,Advantage Media Group,2024-10-15,2024,Hardcover,160.0,,https://www.leadershipnow.com/leadershop/images/9708891880115.jpg,https://amzn.to/3NSXJFb,False
EDITION00002,BOOK00952,733,9780062684165,9780062684165,9780062684165,Valid ISBN-13,Harper,2023-04-11,2023,Hardcover,848.0,,https://www.leadershipnow.com/leadershop/images/9780062684165.jpg,https://amzn.to/3rIwC4M,False
EDITION00003,BOOK00953,1011,9780062880918,9780062880918,9780062880918,Valid ISBN-13,Dey Street Books,2022-05-10,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780062880918.jpg,https://amzn.to/3F6nrAX,False
EDITION00004,BOOK00954,936,9780062947222,9780062947222,9780062947222,Valid ISBN-13,Dey Street Books,2022-08-02,2022,Hardcover,672.0,,https://www.leadershipnow.com/leadershop/images/9780062947222.jpg,https://amzn.to/3AYOj4a,False
EDITION00005,BOOK00955,1048,9780062994073,9780062994073,9780062994073,Valid ISBN-13,Dey Street Books,2022-03-01,2022,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780062994073.jpg,https://amzn.to/3LbsKl2,False
EDITION00006,BOOK00956,1113,9780062999818,9780062999818,9780062999818,Valid ISBN-13,William Morrow,2022-01-18,2022,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780062999818.jpg,https://amzn.to/34md9OY,False
EDITION00007,BOOK00957,998,9780063009813,9780063009813,9780063009813,Valid ISBN-13,William Morrow,2022-05-03,2022,Hardcover,512.0,,https://www.leadershipnow.com/leadershop/images/9780063009813.jpg,https://amzn.to/3rThguY,False
EDITION00008,BOOK00958,758,9780063042643,9780063042643,9780063042643,Valid ISBN-13,Dey Street Books,2023-03-07,2023,Hardcover,368.0,,https://www.leadershipnow.com/leadershop/images/9780063042643.jpg,https://amzn.to/3FKVHnv,False
EDITION00009,BOOK00959,1001,9780063046061,9780063046061,9780063046061,Valid ISBN-13,Harper Business,2022-05-03,2022,Hardcover,416.0,,https://www.leadershipnow.com/leadershop/images/9780063046061.jpg,https://amzn.to/3EY4Jve,False
EDITION00010,BOOK00960,993,9780063052932,9780063052932,9780063052932,Valid ISBN-13,Harper Business,2022-06-21,2022,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780063052932.jpg,https://amzn.to/3DNO1OA,False
EDITION00011,BOOK00961,1005,9780063062108,9780063062108,9780063062108,Valid ISBN-13,Harper Wave,2022-05-03,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063062108.jpg,https://amzn.to/3vvwzfk,False
EDITION00012,BOOK00962,945,9780063068735,9780063068735,9780063068735,Valid ISBN-13,HarperOne,2022-08-16,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9780063068735.jpg,https://amzn.to/3Pw5cIV,False
EDITION00013,BOOK00963,773,9780063073487,9780063073487,9780063073487,Valid ISBN-13,Mariner Books,2023-03-21,2023,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9780063073487.jpg,https://amzn.to/3nPLejP,False
EDITION00014,BOOK00964,1081,9780063074774,9780063074774,9780063074774,Valid ISBN-13,William Morrow,2022-02-15,2022,Hardcover,480.0,,https://www.leadershipnow.com/leadershop/images/9780063074774.jpg,https://amzn.to/3AXmton,False
EDITION00015,BOOK00965,802,9780063088863,9780063088863,9780063088863,Valid ISBN-13,William Morrow,2023-02-14,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780063088863.jpg,https://amzn.to/3FbtgP7,False
EDITION00016,BOOK00966,1078,9780063088917,9780063088917,9780063088917,Valid ISBN-13,Harper Business,2022-02-08,2022,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780063088917.jpg,https://amzn.to/3KRbLo2,False
EDITION00017,BOOK00967,989,9780063098619,9780063098619,9780063098619,Valid ISBN-13,HarperOne,2022-06-14,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780063098619.jpg,https://amzn.to/3LYGzU7,False
EDITION00018,BOOK00968,1119,9780063111905,9780063111905,9780063111905,Valid ISBN-13,HarperOne,2022-01-25,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063111905.jpg,https://amzn.to/3poFLyR,False
EDITION00019,BOOK00969,1006,9780063141094,9780063141094,9780063141094,Valid ISBN-13,William Morrow,2022-05-03,2022,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780063141094.jpg,https://amzn.to/3EZaJUH,False
EDITION00020,BOOK00970,563,9780063142138,9780063142138,9780063142138,Valid ISBN-13,Harper Business,2023-11-14,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780063142138.jpg,https://amzn.to/43fxuy3,False
EDITION00021,BOOK00971,756,9780063204935,9780063204935,9780063204935,Valid ISBN-13,Harper Business,2023-03-07,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063204935.jpg,https://amzn.to/3IPkF6p,False
EDITION00022,BOOK00972,876,9780063208964,9780063208964,9780063208964,Valid ISBN-13,Harper Business,2022-11-29,2022,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9780063208964.jpg,https://amzn.to/3h69oU5,False
EDITION00023,BOOK00973,659,9780063209909,9780063209909,9780063209909,Valid ISBN-13,HarperOne,2023-08-29,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063209909.jpg,https://amzn.to/3qjWaYe,False
EDITION00024,BOOK00974,706,9780063210097,9780063210097,9780063210097,Valid ISBN-13,HarperOne,2023-05-02,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063210097.jpg,https://amzn.to/40IpxAk,False
EDITION00025,BOOK00975,583,9780063224575,9780063224575,9780063224575,Valid ISBN-13,Harper Business,2023-10-10,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063224575.jpg,https://amzn.to/3DQsANG,False
EDITION00026,BOOK00976,641,9780063247963,9780063247963,9780063247963,Valid ISBN-13,Harper Business,2023-08-08,2023,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9780063247963.jpg,https://amzn.to/470cizc,False
EDITION00027,BOOK00977,603,9780063253162,9780063253162,9780063253162,Valid ISBN-13,HarperOne,2023-09-05,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063253162.jpg,https://amzn.to/3Cetu5L,False
EDITION00028,BOOK00978,870,9780063258020,9780063258020,9780063258020,Valid ISBN-13,Mariner Books,2022-11-15,2022,Hardcover,432.0,,https://www.leadershipnow.com/leadershop/images/9780063258020.jpg,https://amzn.to/3SO1ADF,False
EDITION00029,BOOK00979,667,9780063264373,9780063264373,9780063264373,Valid ISBN-13,Harper Business,2023-07-11,2023,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780063264373.jpg,https://amzn.to/42mE7y0,False
EDITION00030,BOOK00980,192,9780063278332,9780063278332,9780063278332,Valid ISBN-13,Harper Business,2025-03-18,2025,Hardcover,400.0,,https://www.leadershipnow.com/leadershop/images/9780063278332.jpg,https://amzn.to/4f61an8,False
EDITION00031,BOOK00981,517,9780063279766,9780063279766,9780063279766,Valid ISBN-13,Harper Business,2024-01-09,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780063279766.jpg,https://amzn.to/3Rlz5iV,False
EDITION00032,BOOK00982,286,9780063283589,9780063283589,9780063283589,Valid ISBN-13,Harper Business,2024-11-19,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780063283589.jpg,https://amzn.to/4d9DUnv,False
EDITION00033,BOOK00983,707,9780063284289,9780063284289,9780063284289,Valid ISBN-13,Harper Business,2023-05-02,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063284289.jpg,https://amzn.to/3MUS4zf,False
EDITION00034,BOOK00984,500,9780063286900,9780063286900,9780063286900,Valid ISBN-13,Harper Business,2024-02-20,2024,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9780063286900.jpg,https://amzn.to/48ncMjF,False
EDITION00035,BOOK00985,393,9780063293670,9780063293670,9780063293670,Valid ISBN-13,Harper Business,2024-06-11,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063293670.jpg,https://amzn.to/3V5dMDh,False
EDITION00036,BOOK00986,241,9780063294677,9780063294677,9780063294677,Valid ISBN-13,Harper Business,2025-01-21,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780063294677.jpg,https://amzn.to/4iQB3E0,False
EDITION00037,BOOK00987,401,9780063294868,9780063294868,9780063294868,Valid ISBN-13,Harper Business,2024-06-18,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780063294868.jpg,https://amzn.to/4g294hQ,False
EDITION00038,BOOK00988,489,9780063316164,9780063316164,9780063316164,Valid ISBN-13,Harper Business,2024-02-06,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063316164.jpg,https://amzn.to/3vhvVnS,False
EDITION00039,BOOK00989,436,9780063317444,9780063317444,9780063317444,Valid ISBN-13,Harper Business,2024-04-02,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063317444.jpg,https://amzn.to/3Tou4aV,False
EDITION00040,BOOK00990,429,9780063317598,9780063317598,9780063317598,Valid ISBN-13,Harper Business,2024-05-21,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780063317598.jpg,https://amzn.to/3UjDCTm,False
EDITION00041,BOOK00991,475,9780063328822,9780063328822,9780063328822,Valid ISBN-13,HarperOne,2024-03-12,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063328822.jpg,https://amzn.to/4bOQ7ye,False
EDITION00042,BOOK00992,392,9780063337794,9780063337794,9780063337794,Valid ISBN-13,Harper Business,2024-06-11,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780063337794.jpg,https://amzn.to/3UMl7Hn,False
EDITION00043,BOOK00993,201,9780063339927,9780063339927,9780063339927,Valid ISBN-13,HarperOne,2025-02-04,2025,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780063339927.jpg,https://amzn.to/3Zdjm9J,False
EDITION00044,BOOK00994,196,9780063345966,9780063345966,9780063345966,Valid ISBN-13,Harvest,2025-03-25,2025,Hardcover,336.0,,https://www.leadershipnow.com/leadershop/images/9780063345966.jpg,https://amzn.to/3HpsMc9,False
EDITION00045,BOOK00995,519,9780063357969,9780063357969,9780063357969,Valid ISBN-13,Harper Business,2024-01-09,2024,Hardcover,192.0,,https://www.leadershipnow.com/leadershop/images/9780063357969.jpg,https://amzn.to/41sAvvJ,False
EDITION00046,BOOK00996,299,9780063374775,9780063374775,9780063374775,Valid ISBN-13,Willam Morrow,2024-10-08,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780063374775.jpg,https://amzn.to/3xSo1Dm,False
EDITION00047,BOOK00997,177,9780063387621,9780063387621,9780063387621,Valid ISBN-13,Harper Business,2025-04-29,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780063387621.jpg,https://amzn.to/41V9Yca,False
EDITION00048,BOOK00998,33,9780063399570,9780063399570,9780063399570,Valid ISBN-13,Harper Business,2025-10-07,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780063399570.jpg,https://amzn.to/3VPmWnW,False
EDITION00049,BOOK00999,278,9780063412576,9780063412576,9780063412576,Valid ISBN-13,Harper Business,2024-11-12,2024,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780063412576.jpg,https://amzn.to/4fCSmGM,False
EDITION00050,BOOK01000,127,9780063415195,9780063415195,9780063415195,Valid ISBN-13,Harper Business,2025-06-10,2025,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780063415195.jpg,https://amzn.to/4kf644w,False
EDITION00051,BOOK01001,143,9780063418561,9780063418561,9780063418561,Valid ISBN-13,Harper,2025-05-13,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780063418561.jpg,https://amzn.to/4iOANVZ,False
EDITION00052,BOOK01002,768,9780143461494,9780143461494,9780143461494,Valid ISBN-13,Penguin Random House India Pvt. Ltd,2023-03-10,2023,Paperback,280.0,,https://www.leadershipnow.com/leadershop/images/9780143461494.jpg,https://amzn.to/3Lo4xKw,False
EDITION00053,BOOK01003,12,9780143477259,9780143477259,9780143477259,Valid ISBN-13,Penguin Business,2025-12-15,2025,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780143477259.jpg,https://amzn.to/43Jajzh,False
EDITION00054,BOOK01004,973,9780190062361,9780190062361,9780190062361,Valid ISBN-13,Oxford University Press,2022-06-01,2022,Hardcover,496.0,,https://www.leadershipnow.com/leadershop/images/9780190062361.jpg,https://amzn.to/3vH9d5T,False
EDITION00055,BOOK01005,676,9780197629802,9780197629802,9780197629802,Valid ISBN-13,Oxford University Press,2023-07-25,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780197629802.jpg,https://amzn.to/3pxcTH8,False
EDITION00056,BOOK01006,514,9780197641873,9780197641873,9780197641873,Valid ISBN-13,Oxford University Press,2024-01-02,2024,Hardcover,248.0,,https://www.leadershipnow.com/leadershop/images/9780197641873.jpg,https://amzn.to/3RtZCJN,False
EDITION00057,BOOK01007,270,9780197745618,9780197745618,9780197745618,Valid ISBN-13,Oxford University Press,2024-11-05,2024,Hardcover,424.0,,https://www.leadershipnow.com/leadershop/images/9780197745618.jpg,https://amzn.to/3Ux7PPQ,False
EDITION00058,BOOK01008,219,9780197750155,9780197750155,9780197750155,Valid ISBN-13,Oxford University Press,2025-02-18,2025,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780197750155.jpg,https://amzn.to/3AY3771,False
EDITION00059,BOOK01009,477,9780197759271,9780197759271,9780197759271,Valid ISBN-13,Oxford University Press,2024-03-12,2024,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780197759271.jpg,https://amzn.to/3uvMgVZ,False
EDITION00060,BOOK01010,655,9780226821474,9780226821474,9780226821474,Valid ISBN-13,University of Chicago Press,2023-08-28,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780226821474.jpg,https://amzn.to/3WLmBCB,False
EDITION00061,BOOK01011,282,9780226832777,9780226832777,9780226832777,Valid ISBN-13,University of Chicago Press,2024-11-12,2024,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780226832777.jpg,https://amzn.to/4ebcWwB,False
EDITION00062,BOOK01012,20,9780226839530,9780226839530,9780226839530,Valid ISBN-13,University of Chicago Press,2025-11-04,2025,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780226839530.jpg,https://amzn.to/4hxijcc,False
EDITION00063,BOOK01013,158,9780226843087,9780226843087,9780226843087,Valid ISBN-13,University of Chicago Press,2025-04-04,2025,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780226843087.jpg,https://amzn.to/3Flk1yr,False
EDITION00064,BOOK01014,29,9780226844596,9780226844596,9780226844596,Valid ISBN-13,University of Chicago Press,2025-11-24,2025,Paperback,192.0,,https://www.leadershipnow.com/leadershop/images/9780226844596.jpg,https://amzn.to/4krzGLw,False
EDITION00065,BOOK01015,703,9780228016878,9780228016878,9780228016878,Valid ISBN-13,McGill-Queen's University Press,2023-05-01,2023,Paperback,216.0,,https://www.leadershipnow.com/leadershop/images/9780228016878.jpg,https://amzn.to/40yrWOs,False
EDITION00066,BOOK01016,874,9780231199148,9780231199148,9780231199148,Valid ISBN-13,Columbia Business School Publishing,2022-11-29,2022,Hardcover,440.0,,https://www.leadershipnow.com/leadershop/images/9780231199148.jpg,https://amzn.to/3QyLyO5,False
EDITION00067,BOOK01017,1097,9780231203005,9780231203005,9780231203005,Valid ISBN-13,Columbia Business School Publishing,2022-01-04,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780231203005.jpg,https://amzn.to/37x73tj,False
EDITION00068,BOOK01018,416,9780231212984,9780231212984,9780231212984,Valid ISBN-13,Columbia Business School Publishing,2024-05-07,2024,Hardcover,232.0,,https://www.leadershipnow.com/leadershop/images/9780231212984.jpg,https://amzn.to/3UdG8ux,False
EDITION00069,BOOK01019,599,9780231213004,9780231213004,9780231213004,Valid ISBN-13,Columbia Business School Publishing,2023-10-31,2023,Hardcover,480.0,,https://www.leadershipnow.com/leadershop/images/9780231213004.jpg,https://amzn.to/3OS6qkr,False
EDITION00070,BOOK01020,93,9780241502761,9780241502761,9780241502761,Valid ISBN-13,Penguin Business,2025-08-26,2025,Paperback,224.0,,https://www.leadershipnow.com/leadershop/images/9780241502761.jpg,https://amzn.to/45uE0oM,False
EDITION00071,BOOK01021,937,9780241502785,9780241502785,9780241502785,Valid ISBN-13,Penguin Business,2022-08-02,2022,Paperback,192.0,,https://www.leadershipnow.com/leadershop/images/9780241502785.jpg,https://amzn.to/3SUu5AP,False
EDITION00072,BOOK01022,1086,9780262046329,9780262046329,9780262046329,Valid ISBN-13,The MIT Press,2022-02-15,2022,Hardcover,264.0,,https://www.leadershipnow.com/leadershop/images/9780262046329.jpg,https://amzn.to/3G4Cslv,False
EDITION00073,BOOK01023,1115,9780262046367,9780262046367,9780262046367,Valid ISBN-13,The MIT Press,2022-01-25,2022,Hardcover,176.0,,https://www.leadershipnow.com/leadershop/images/9780262046367.jpg,https://amzn.to/30ZoSxX,False
EDITION00074,BOOK01024,1059,9780262046411,9780262046411,9780262046411,Valid ISBN-13,The MIT Press,2022-03-15,2022,Hardcover,232.0,,https://www.leadershipnow.com/leadershop/images/9780262046411.jpg,https://amzn.to/3KVcq7S,False
EDITION00075,BOOK01025,1042,9780262046930,9780262046930,9780262046930,Valid ISBN-13,The MIT Press,2022-04-26,2022,Hardcover,184.0,,https://www.leadershipnow.com/leadershop/images/9780262046930.jpg,https://amzn.to/3HaHUoh,False
EDITION00076,BOOK01026,737,9780262047777,9780262047777,9780262047777,Valid ISBN-13,The MIT Press,2023-04-11,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780262047777.jpg,https://amzn.to/3ZHxZiT,False
EDITION00077,BOOK01027,735,9780262047883,9780262047883,9780262047883,Valid ISBN-13,The MIT Press,2023-04-11,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780262047883.jpg,https://amzn.to/3BpGhCt,False
EDITION00078,BOOK01028,304,9780262049085,9780262049085,9780262049085,Valid ISBN-13,The MIT Press,2024-10-15,2024,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9780262049085.jpg,https://amzn.to/3yfFXrr,False
EDITION00079,BOOK01029,289,9780262049238,9780262049238,9780262049238,Valid ISBN-13,The MIT Press,2024-10-01,2024,Hardcover,152.0,,https://www.leadershipnow.com/leadershop/images/9780262049238.jpg,https://amzn.to/3Rse7ib,False
EDITION00080,BOOK01030,883,9780262544443,9780262544443,9780262544443,Valid ISBN-13,The MIT Press,2022-10-04,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780262544443.jpg,https://amzn.to/3QE3LcY,False
EDITION00081,BOOK01031,350,9780262551069,9780262551069,9780262551069,Valid ISBN-13,The MIT Press,2024-09-24,2024,Paperback,240.0,,https://www.leadershipnow.com/leadershop/images/9780262551069.jpg,https://amzn.to/4enErDV,False
EDITION00082,BOOK01032,1096,9780300218268,9780300218268,9780300218268,Valid ISBN-13,Yale University Press,2022-01-04,2022,Hardcover,504.0,,https://www.leadershipnow.com/leadershop/images/9780300218268.jpg,https://amzn.to/3tMdpj1,False
EDITION00083,BOOK01033,1009,9780300250060,9780300250060,9780300250060,Valid ISBN-13,Yale University Press,2022-05-10,2022,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780300250060.jpg,https://amzn.to/3QetuYI,False
EDITION00084,BOOK01034,805,9780300250725,9780300250725,9780300250725,Valid ISBN-13,Yale University Press,2023-02-21,2023,Hardcover,400.0,,https://www.leadershipnow.com/leadershop/images/9780300250725.jpg,https://amzn.to/3zWtxDu,False
EDITION00085,BOOK01035,774,9780300255539,9780300255539,9780300255539,Valid ISBN-13,Yale University Press,2023-03-21,2023,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780300255539.jpg,https://amzn.to/3ZgXFTj,False
EDITION00086,BOOK01036,1040,9780300259698,9780300259698,9780300259698,Valid ISBN-13,Yale University Press,2022-04-19,2022,Hardcover,264.0,,https://www.leadershipnow.com/leadershop/images/9780300259698.jpg,https://amzn.to/3OjwSkf,False
EDITION00087,BOOK01037,554,9780300266535,9780300266535,9780300266535,Valid ISBN-13,Yale University Press,2023-11-07,2023,Hardcover,464.0,,https://www.leadershipnow.com/leadershop/images/9780300266535.jpg,https://amzn.to/3OzvyuQ,False
EDITION00088,BOOK01038,719,9780300270471,9780300270471,9780300270471,Valid ISBN-13,Yale University Press,2023-05-23,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780300270471.jpg,https://amzn.to/3L5cO4B,False
EDITION00089,BOOK01039,352,9780300273779,9780300273779,9780300273779,Valid ISBN-13,Yale University Press,2024-08-06,2024,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9780300273779.jpg,https://amzn.to/3YhPZmE,False
EDITION00090,BOOK01040,230,9780300280197,9780300280197,9780300280197,Valid ISBN-13,Yale University Press,2025-01-07,2025,Hardcover,448.0,,https://www.leadershipnow.com/leadershop/images/9780300280197.jpg,https://amzn.to/3Zaammh,False
EDITION00091,BOOK01041,980,9780306827860,9780306827860,9780306827860,Valid ISBN-13,Hachette Go,2022-06-07,2022,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9780306827860.jpg,https://amzn.to/3NCB5i7,False
EDITION00092,BOOK01042,809,9780306828300,9780306828300,9780306828300,Valid ISBN-13,Hachette Go,2023-02-28,2023,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780306828300.jpg,https://amzn.to/3WNhtfm,False
EDITION00093,BOOK01043,658,9780306828331,9780306828331,9780306828331,Valid ISBN-13,Hachette Go,2023-08-29,2023,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780306828331.jpg,https://amzn.to/3OlkVNi,False
EDITION00094,BOOK01044,849,9780306829581,9780306829581,9780306829581,Valid ISBN-13,Hachette Go,2022-12-27,2022,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780306829581.jpg,https://amzn.to/3OLYq2Q,False
EDITION00095,BOOK01045,695,9780306830273,9780306830273,9780306830273,Valid ISBN-13,Hachette Go,2023-06-20,2023,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780306830273.jpg,https://amzn.to/3oV5mS9,False
EDITION00096,BOOK01046,493,9780306830877,9780306830877,9780306830877,Valid ISBN-13,Hachette Go,2024-02-13,2024,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780306830877.jpg,https://amzn.to/420Ewrh,False
EDITION00097,BOOK01047,488,9780306832369,9780306832369,9780306832369,Valid ISBN-13,Hachette Go,2024-02-06,2024,Hardcover,352.0,,https://www.leadershipnow.com/leadershop/images/9780306832369.jpg,https://amzn.to/3v4okZG,False
EDITION00098,BOOK01048,537,9780306832642,9780306832642,9780306832642,Valid ISBN-13,Hachette Go,2023-12-05,2023,Hardcover,224.0,,https://www.leadershipnow.com/leadershop/images/9780306832642.jpg,https://amzn.to/3KGVuUf,False
EDITION00099,BOOK01049,420,9780306832697,9780306832697,9780306832697,Valid ISBN-13,Hachette Go,2024-05-07,2024,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780306832697.jpg,https://amzn.to/4agx7aY,False
EDITION00100,BOOK01050,367,9780306833403,9780306833403,9780306833403,Valid ISBN-13,Hachette Go,2024-08-27,2024,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780306833403.jpg,https://amzn.to/3yrjebV,False
EDITION00101,BOOK01051,317,9780306834196,9780306834196,9780306834196,Valid ISBN-13,Hachette Go,2024-09-03,2024,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780306834196.jpg,https://amzn.to/46DgyVx,False
EDITION00102,BOOK01052,228,9780306834509,9780306834509,9780306834509,Valid ISBN-13,Hachette Go,2025-01-07,2025,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780306834509.jpg,https://amzn.to/3TOFW5g,False
EDITION00103,BOOK01053,902,9780306847363,9780306847363,9780306847363,Valid ISBN-13,Hachette Books,2022-10-25,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780306847363.jpg,https://amzn.to/3HK5Q34,False
EDITION00104,BOOK01054,857,9780306925535,9780306925535,9780306925535,Valid ISBN-13,Legacy Lit,2022-11-01,2022,Hardcover,272.0,,https://www.leadershipnow.com/leadershop/images/9780306925535.jpg,https://amzn.to/3RcSteI,False
EDITION00105,BOOK01055,1107,9780310124450,9780310124450,9780310124450,Valid ISBN-13,Zondervan,2022-01-11,2022,Hardcover,208.0,,https://www.leadershipnow.com/leadershop/images/9780310124450.jpg,https://amzn.to/3HojA2u,False
EDITION00106,BOOK01056,800,9780310362777,9780310362777,9780310362777,Valid ISBN-13,Zondervan,2023-02-14,2023,Hardcover,256.0,,https://www.leadershipnow.com/leadershop/images/9780310362777.jpg,https://amzn.to/3VKOust,False
EDITION00107,BOOK01057,948,9780310366072,9780310366072,9780310366072,Valid ISBN-13,Zondervan,2022-08-23,2022,Hardcover,240.0,,https://www.leadershipnow.com/leadershop/images/9780310366072.jpg,https://amzn.to/3s4yEMX,False
EDITION00108,BOOK01058,686,9780316421256,9780316421256,9780316421256,Valid ISBN-13,"Little, Brown Spark",2023-06-06,2023,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780316421256.jpg,https://amzn.to/3C3nUmS,False
EDITION00109,BOOK01059,557,9780316436700,9780316436700,9780316436700,Valid ISBN-13,"Little, Brown and Company",2023-11-14,2023,Hardcover,320.0,,https://www.leadershipnow.com/leadershop/images/9780316436700.jpg,https://amzn.to/3rmcb0t,False
EDITION00110,BOOK01060,904,9780316441117,9780316441117,9780316441117,Valid ISBN-13,"Little, Brown and Company",2022-10-25,2022,Hardcover,432.0,,https://www.leadershipnow.com/leadershop/images/9780316441117.jpg,https://amzn.to/3U62Xzp,False
EDITION00111,BOOK01061,634,9780316487740,9780316487740,9780316487740,Valid ISBN-13,"Little, Brown and Company",2023-09-26,2023,Hardcover,496.0,,https://www.leadershipnow.com/leadershop/images/9780316487740.jpg,https://amzn.to/3DJQOJy,False
EDITION00112,BOOK01062,1102,9780316538343,9780316538343,9780316538343,Valid ISBN-13,"Little, Brown Spark",2022-01-04,2022,Hardcover,304.0,,https://www.leadershipnow.com/leadershop/images/9780316538343.jpg,https://amzn.to/30XGqhu,False
EDITION00113,BOOK01063,409,9780316560276,9780316560276,9780316560276,Valid ISBN-13,"Little, Brown Spark",2024-05-07,2024,Hardcover,288.0,,https://www.leadershipnow.com/leadershop/images/9780316560276.jpg,https://amzn.to/3IY377F,False
EDITION00114,BOOK01064,290,9780316575805,9780316575805,9780316575805,Valid ISBN-13,"Little, Brown and Company",2024-10-01,2024,Hardcover,368.0,,https://www.leadershipnow.com/leadershop/images/9780316575805.jpg,https://amzn.to/3AL2ugN,False
EDITION00115,BOOK01065,72,9780316593946,9780316593946,9780316593946,Valid ISBN-13,"Little, Brown and Company",2025-09-29,2025,Hardcover,384.0,,https://www.leadershipnow.com/leadershop/images/9780316593946.jpg,https://amzn.to/4nvlkw7,False
